number,value,datetime_start,datetime_complete,duration,params_ema_decay,params_fitness_0,params_fitness_1,params_fitness_2,params_logit_adjust_tau,params_lr,params_lr_decay,params_reputation_0,params_reputation_1,params_reputation_2,params_sel_gumbel_scale,params_sel_priority_0,params_sel_priority_1,params_sel_static_blend,params_server_momentum,params_utility_0,params_utility_1,params_utility_2,params_utility_3,state
46,0.4373743971427075,2026-07-20 10:59:31.655719,2026-07-20 11:01:43.416782,0 days 00:02:11.761063,0.07338828292675796,0.9091118422969122,0.11641676364678831,0.1877022362289071,0.6908880210678491,0.015100900601240839,cosine,0.19524078870450465,0.11092431775657229,0.7436831655964035,1.3822317511676867,0.9073991705862103,0.7910305696137903,0.36498085539579833,0.42342903374937546,0.01112453020094177,0.17098560212039599,0.4274613001138861,0.285135643710056,COMPLETE
22,0.4369048485111205,2026-07-20 10:09:58.529681,2026-07-20 10:12:06.748826,0 days 00:02:08.219145,0.17269648912538177,0.8973504294787943,0.016921959959853024,0.22681270977541554,0.5452359611595681,0.025768454072397792,cosine,0.1257025853979532,0.02771694139870557,0.5893076052435354,1.3097319381269494,0.9257996574181196,0.6091164160386167,0.4753577679407243,0.3772381414359443,0.05939485710065673,0.015430651352034863,0.26409513857459194,0.4410250055231609,COMPLETE
113,0.43666902600770147,2026-07-20 13:57:08.786871,2026-07-20 13:59:09.304297,0 days 00:02:00.517426,0.20254703907988658,0.9526361612440686,0.031428796767623245,0.11057747514887967,0.45125156720245474,0.023230358890908923,sqrt,0.06277264759426325,0.09246861212247925,0.6663957929647981,1.4077115914151952,0.9019234193136776,0.49432042799323705,0.47625140795776405,0.5846604965092224,0.09104871419457061,0.07406201554786271,0.3182508136969875,0.6816862014522616,COMPLETE
43,0.4359589494740938,2026-07-20 10:53:22.369139,2026-07-20 10:55:18.041392,0 days 00:01:55.672253,0.03664548736707912,0.9473018690584639,0.05048586568499448,0.12076359316257504,0.3926940311043464,0.019015569710316357,cosine,0.14930501699100995,0.07265872048511306,0.5707483042706587,1.3324787609844284,0.8951952541395913,0.7329349793509512,0.37807077758392027,0.45379512216388085,0.05179594152031125,0.01313966105899243,0.2976321248379826,0.5311748275453408,COMPLETE
57,0.4357161287118513,2026-07-20 11:21:54.507485,2026-07-20 11:23:56.461302,0 days 00:02:01.953817,0.0927016406367633,0.7339719159917578,0.12068241870618399,0.20838423445119697,0.6596393476650214,0.025064135458209374,cosine,0.15467733668321793,0.04509097360592525,0.6908535110698433,1.1431866723853803,0.9720659038907562,0.5181014709983008,0.3932669098905187,0.29459175152089606,0.04546151969247186,0.010853471715714233,0.19289575219476113,0.3217412453530146,COMPLETE
94,0.4355807899910431,2026-07-20 13:17:00.977059,2026-07-20 13:19:14.786357,0 days 00:02:13.809298,0.17770414495119013,0.9731056071958453,0.026846336851470875,0.23010002988590855,0.6634010607762479,0.018002058183187283,cosine,0.1177431350148746,0.1107627542192868,0.6121304635217265,1.3384026661408601,0.8906487509639838,0.3814191481394399,0.4862289534282062,0.5203200698919528,0.010723660848212357,0.15016123660645536,0.29795097876612775,0.7323113695398641,COMPLETE
100,0.4350913926754476,2026-07-20 13:29:56.450932,2026-07-20 13:32:02.640951,0 days 00:02:06.190019,0.18956363621690225,0.8841883707592677,0.09570542954504538,0.10120051866229274,0.49006973343343496,0.0157537869150287,cosine,0.0676535279122488,0.15249613078880503,0.6515893609819117,1.364000968134233,0.865971207494458,0.508521242773418,0.5342163134532822,0.5332829991971471,0.026280254985528773,0.023847631825616066,0.31110301586250316,0.5556861822438814,COMPLETE
72,0.43485896154333337,2026-07-20 11:52:21.882512,2026-07-20 11:54:29.899803,0 days 00:02:08.017291,0.22875790340010127,0.9356388967716341,0.010808694914715065,0.21387661648134462,0.5337233191356053,0.03302504237188858,cosine,0.14149796110702323,0.011786613695438512,0.5129387104162336,1.3192308042319463,0.8491995880888681,0.5097596441796478,0.5595626150632375,0.47085625212312754,0.013495645385198221,0.11199761214336124,0.34122136813394893,0.6486131922546383,COMPLETE
91,0.43409388420084755,2026-07-20 13:10:47.195057,2026-07-20 13:12:47.106219,0 days 00:01:59.911162,0.1645635584605442,0.9183248858787304,0.09653803163642126,0.13709611232090033,0.48759176639437113,0.025381890545125685,cosine,0.11341178683620387,0.03680453566912932,0.569164349382319,1.126626335130631,0.816399245185167,0.4899474709422801,0.5482835206476911,0.6218453443474066,0.09414213191295713,0.1259286139216863,0.22724954620968113,0.5437863135756352,COMPLETE
112,0.43406567843229904,2026-07-20 13:54:54.960406,2026-07-20 13:57:08.763017,0 days 00:02:13.802611,0.17043083345643328,0.9256136158348394,0.03112245615029543,0.14172386967312064,0.6322296126087122,0.019706129777321175,sqrt,0.135964054295813,0.11537728407756948,0.7204186943113523,1.4488082217893152,0.8510883038655678,0.4509433033013012,0.5243902597240213,0.6421107012043732,0.07345874192056495,0.03531794077158011,0.356455068328554,0.7524834298596802,COMPLETE
