number,value,datetime_start,datetime_complete,duration,params_ema_decay,params_fitness_0,params_fitness_1,params_fitness_2,params_logit_adjust_tau,params_lr,params_lr_decay,params_reputation_0,params_reputation_1,params_reputation_2,params_sel_gumbel_scale,params_sel_priority_0,params_sel_priority_1,params_sel_static_blend,params_server_momentum,params_utility_0,params_utility_1,params_utility_2,params_utility_3,state
23,0.38806232008425107,2026-08-05 12:24:04.129264,2026-08-05 12:25:24.411319,0 days 00:01:20.282055,0.46423413181938566,0.466272036803433,0.14943434238983613,0.8872378403267114,0.6071032647421386,0.040574831159893444,sqrt,0.7816808623130486,0.40039607108077463,0.0773086103730897,0.6907244090177154,0.5738727469393994,0.13502166997387294,0.0055294042534852665,0.7620836125577448,0.41034461206644407,0.17532295246305904,0.9929152733062789,0.9557939768708821,COMPLETE
40,0.3841240728495796,2026-08-05 12:47:05.300943,2026-08-05 12:48:25.443785,0 days 00:01:20.142842,0.6214048011915378,0.7569750626798586,0.27253603153037337,0.957880068130349,1.0460116068083938,0.02147923751696495,sqrt,0.9549396912116266,0.10496370548878314,0.25886949899840406,1.0029380807527597,0.8239316978081936,0.1423670263371713,0.06692443111472807,0.8875761505562323,0.2035226496302793,0.22922025863341589,0.8809886635830376,0.9900278220216119,COMPLETE
0,0.36207551182810344,2026-08-05 11:52:22.612145,2026-08-05 11:53:48.956545,0 days 00:01:26.344400,0.61877737338246,0.6266148033706191,0.08648397136261096,0.20626254972843486,1.1131107711740333,0.015390576682770265,cosine,0.43482003876942826,0.19396859618373183,0.47929216782884626,1.4168825082502594,0.9455144743574678,0.7299149621865446,0.5540780411084445,0.3498853145542317,0.11938502049633086,0.8168389824030575,0.41695571762669786,0.4377245361464117,COMPLETE
9,0.3503613330467456,2026-08-05 12:04:47.706572,2026-08-05 12:06:11.128114,0 days 00:01:23.421542,0.7183343296436752,0.19882311463010613,0.5504112146539968,0.4954554035035142,1.140010787037619,0.016845617851299597,sqrt,0.014048941364892247,0.19161034674413985,0.9325511267778792,1.2317272177322067,0.666032096495531,0.6525662416358661,0.2650506493895103,0.9298158227160109,0.04096137992844728,0.5854888434089699,0.2586081773197129,0.14492251753057814,COMPLETE
49,0.34661888104042426,2026-08-05 12:59:06.895575,2026-08-05 13:00:28.197460,0 days 00:01:21.301885,0.8638941049661403,0.9708619811985226,0.2535073762564432,0.8395842464529603,0.40612804302402583,0.00875526754611055,none,0.4972111264752677,0.31472878217362,0.3089926527425433,0.581798562295229,0.9176653277766316,0.26723958535421033,0.1637199708945029,0.9695929608913982,0.09963453490024105,0.5233922375602054,0.8836275535859458,0.665023409831841,COMPLETE
28,0.33865631541448854,2026-08-05 12:30:49.212363,2026-08-05 12:32:09.831305,0 days 00:01:20.618942,0.3834402486113643,0.6307941060206111,0.471481742939362,0.8371045507947137,0.7940507337044101,0.03972568529279035,none,0.6016617759754708,0.6930973383999193,0.21910386842151747,0.4226130159530249,0.6368463888066646,0.02251585377983889,0.3436396261701439,0.8341855930865428,0.5757983820709729,0.17838084677227056,0.9224090658808954,0.8857225609226447,COMPLETE
3,0.33034904631003825,2026-08-05 11:56:35.216451,2026-08-05 11:57:58.051097,0 days 00:01:22.834646,0.7547410109691511,0.16796891130734082,0.2048099297827844,0.2658488690725241,1.289531690249958,0.012158689681030498,none,0.8773957577474361,0.2845636861324449,0.16342949370607765,1.3914202638334874,0.3979617252605329,0.6783697419246416,0.9872317269723843,0.6695507690078679,0.24305072326956317,0.4881024369035139,0.7786736681341634,0.3026500476930097,COMPLETE
17,0.31211031922885146,2026-08-05 12:15:54.192790,2026-08-05 12:17:17.577507,0 days 00:01:23.384717,0.5460539409152141,0.7110372276979797,0.33503251763588393,0.6580195265799736,0.056688103531978395,0.027529886178558248,sqrt,0.5747974766315558,0.34878935255445176,0.04157159898322445,0.7656275706938714,0.633553366256528,0.18331164901319047,0.3698488225020907,0.718234816337569,0.822287935533194,0.22774822406409367,0.634799558700456,0.5715841394934037,COMPLETE
7,0.30447793920671073,2026-08-05 12:02:04.042022,2026-08-05 12:03:26.253267,0 days 00:01:22.211245,0.27247183365361893,0.402834001047294,0.5471014913466163,0.9536019905110001,1.140016779824155,0.002933918834623155,sqrt,0.9661426047883858,0.8561557430799552,0.38401705960940297,0.6139453707013889,0.08375470014113641,0.9162450009858009,0.5423383246796024,0.8439301811169301,0.9967620852248036,0.8086831089114616,0.0610731497281812,0.45486295674906524,COMPLETE
2,0.2794154444864387,2026-08-05 11:55:14.019898,2026-08-05 11:56:35.193554,0 days 00:01:21.173656,0.5260854564673914,0.8085746457552653,0.7445570606027462,0.7372637672704108,1.4378556506096476,0.013306418460690837,cosine,0.8719337230513329,0.8513193056040868,0.9017423263260094,0.6383291100678183,0.7893712578629889,0.45683850789081676,0.2719996396700908,0.37420901236853493,0.6795944399227243,0.46045893480832645,0.3442016934427821,0.46279139299911076,COMPLETE
26,0.2776339459244264,2026-08-05 12:28:07.171381,2026-08-05 12:29:26.852914,0 days 00:01:19.681533,0.5448291894961312,0.6757336959835216,0.3426681166058939,0.7357179159002546,0.32470418223509845,0.059365285601412715,sqrt,0.8988915540975931,0.5227313520708506,0.023275020056553714,0.5545446314321478,0.6667542319876206,0.12799461772569667,0.29478633157249645,0.692800179515222,0.467403815140199,0.21041838994394269,0.7273971155041168,0.9790703013192701,COMPLETE
8,0.24347785656963608,2026-08-05 12:03:26.278630,2026-08-05 12:04:47.684286,0 days 00:01:21.405656,0.5923577262187675,0.9100666472863517,0.4432658382663707,0.37396523855112673,1.470546824092727,0.012198235688240534,none,0.8627712331933192,0.02113216660423843,0.3767378998492072,0.2502444099590153,0.722113277007417,0.9967424946497541,0.08957858417636044,0.01750613665473112,0.6999983524638038,0.3488357325333138,0.9691102602897822,0.5952671675424778,COMPLETE
14,0.24066512062764708,2026-08-05 12:11:45.162248,2026-08-05 12:13:08.340535,0 days 00:01:23.178287,0.4622146046888515,0.6403099027521598,0.7215064947831146,0.8705630446271257,0.41883307733901853,0.0966022414757646,sqrt,0.7390130150421148,0.6169390237409185,0.768406763744772,0.3936096973772905,0.595308287970276,0.2104241720445445,0.39201170543767705,0.5067382278318371,0.5078141069556366,0.10753617109320256,0.7245156916275051,0.6887262289287752,COMPLETE
10,0.22491857707253263,2026-08-05 12:06:11.153326,2026-08-05 12:07:34.907992,0 days 00:01:23.754666,0.896018663273096,0.47016517396213475,0.012243178943721506,0.02318074301408063,0.16247417042277434,0.0010338143324604679,sqrt,0.6664591282010823,0.44034463487994824,0.02722004269957483,0.86255503209704,0.3003430399139949,0.05840787732254882,0.012171028619601953,0.5868171477573523,0.9655060770194936,0.12458727177092344,0.9777205704327941,0.8294199566956394,COMPLETE
5,0.21813878715359758,2026-08-05 11:59:21.163859,2026-08-05 12:00:43.224893,0 days 00:01:22.061034,0.1811867812201849,0.09473905671922929,0.5118922276150264,0.4597023190680645,1.4654617150173304,0.037208343031253144,none,0.27787588676261893,0.8372763892821735,0.3225404612301071,1.1185599711657221,0.022542257543664367,0.8077234783941958,0.8825226871213964,0.28923586688537506,0.6964310929436869,0.4240094317306038,0.5851525467302261,0.35805936206153743,COMPLETE
20,0.21541362227217906,2026-08-05 12:20:00.945830,2026-08-05 12:21:22.780822,0 days 00:01:21.834992,0.8343769639141849,0.7052411763619176,0.013467969796690404,0.8105274002564931,0.9777456540217038,0.09763788363394078,none,0.6737613640532993,0.5957897394149566,0.2864151413968689,1.0094324915623663,0.8100895512765031,0.2570939982271785,0.2138300563011894,0.4342163956875935,0.5546610267931212,0.010032027777638314,0.6846086910164876,0.5414920936948984,COMPLETE
4,0.1301142425666362,2026-08-05 11:57:58.074204,2026-08-05 11:59:21.135092,0 days 00:01:23.060888,0.351251318245847,0.7758475090173254,0.9164979227654753,0.5766741513972856,1.8750943591463185,0.053946300757426686,cosine,0.9522862878739936,0.7512680970412429,0.20498497761160003,1.209519695955545,0.9960587593728119,0.9244557335713223,0.9918959254217233,0.045895263323370454,0.3163588312356877,0.710123592230287,0.29176251714841456,0.47681439539895626,COMPLETE
